,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
248,IGL,EQ,2018-05-09,268.15,268.3,273.1,266.8,        267.50,267.6,269.7,1375896,371075841.3,21041,375712,27.31,5,2018,460.80947791779187,-0.0020510908073837486,Slight or No change
249,IGL,EQ,2018-05-10,267.6,267.8,270.1,260.9,        262.90,262.55,263.55,1346387,354838951.15,24769,633773,47.07,5,2018,460.0244785472545,-0.018871449925261574,Slight or No change
250,IGL,EQ,2018-05-11,262.55,262.85,267.4,258.0,        266.95,266.5,263.57,2534394,667984781.75,29863,1284845,50.7,5,2018,458.5927831744795,0.015044753380308418,Slight or No change
251,IGL,EQ,2018-05-14,266.5,267.0,271.0,264.7,        269.45,269.45,268.9,2262974,608503396.25,45517,1333129,58.91,5,2018,457.35155813159076,0.011069418386491447,Slight or No change
252,IGL,EQ,2018-05-15,269.45,269.4,273.4,265.7,        267.65,269.35,270.22,2285779,617653550.65,33765,1345227,58.85,5,2018,456.1135951632369,-0.0003711263685283184,Slight or No change
253,IGL,EQ,2018-05-16,269.35,268.0,270.7,265.2,        270.00,269.25,269.35,1331129,358543243.15,11846,838719,63.01,5,2018,455.39976547708017,-0.0003712641544459938,Slight or No change
254,IGL,EQ,2018-05-17,269.25,268.0,276.5,267.25,        273.20,273.2,272.45,3081910,839658630.95,31840,1496321,48.55,5,2018,453.80244034038805,0.01467038068709381,Slight or No change
255,IGL,EQ,2018-05-18,273.2,275.25,276.85,265.1,        266.80,265.95,270.68,2310681,625457677.0,20324,1378629,59.66,5,2018,452.5757438984155,-0.02653733528550517,Slight or No change
256,IGL,EQ,2018-05-21,265.95,260.75,266.3,258.55,        259.00,259.4,261.36,1405779,367415705.65,19761,570168,40.56,5,2018,451.8113310706094,-0.024628689603308884,Slight or No change
257,IGL,EQ,2018-05-22,259.4,257.9,262.65,247.5,        259.80,259.1,254.28,4399507,1118696196.35,51933,1881824,42.77,5,2018,449.45397983177327,-0.0011565150346952713,Slight or No change
258,IGL,EQ,2018-05-23,259.1,259.1,265.5,256.25,        265.00,262.7,261.15,4005066,1045926350.45,34603,1940130,48.44,5,2018,447.3972224084992,0.01389424932458505,Slight or No change
259,IGL,EQ,2018-05-24,262.7,265.0,270.25,244.2,        252.10,252.95,257.65,8726696,2248438792.9,91498,2611945,29.93,5,2018,442.84045857057396,-0.037114579368100475,Slight or No change
260,IGL,EQ,2018-05-25,252.95,255.0,259.0,252.1,        257.00,257.5,257.1,4899588,1259689018.7,69902,3066846,62.59,5,2018,440.4335595110658,0.01798774461356012,Slight or No change
261,IGL,EQ,2018-05-28,257.5,261.0,263.0,258.05,        260.70,260.85,260.91,4551898,1187654769.3,40134,3097928,68.06,5,2018,438.29274592130736,0.013009708737864223,Slight or No change
262,IGL,EQ,2018-05-29,260.85,266.3,270.0,264.25,        269.90,268.85,267.45,4353320,1164305667.0,66432,1593148,36.6,5,2018,436.38271684168933,0.030668966839179523,Slight or No change
263,IGL,EQ,2018-05-30,268.85,268.0,268.5,263.0,        263.90,263.9,265.83,2518709,669552893.95,25732,1164049,46.22,5,2018,435.2650901782829,-0.01841175376604076,Slight or No change
264,IGL,EQ,2018-05-31,263.9,264.5,269.6,260.1,        266.00,265.0,263.9,4234976,1117607788.0,57408,3177972,75.04,5,2018,433.43005781863593,0.004168245547556015,Slight or No change
265,IGL,EQ,2018-06-01,265.0,264.9,266.65,260.35,        265.90,265.75,264.3,2155593,569733913.55,27079,1162047,53.91,6,2018,432.51522985357053,0.002830188679245227,Slight or No change
266,IGL,EQ,2018-06-04,265.75,267.0,271.5,263.9,        266.80,267.85,268.89,2424074,651817298.45,32205,912365,37.64,6,2018,431.5111167467923,0.007902163687676378,Slight or No change
267,IGL,EQ,2018-06-05,267.85,266.1,268.65,254.55,        260.50,260.1,260.86,2663842,694901104.6,39638,1390209,52.19,6,2018,430.3701269006874,-0.028934104909464242,Slight or No change
268,IGL,EQ,2018-06-06,260.1,260.5,263.55,256.0,        263.50,262.9,261.23,2044933,534188888.05,39061,1138470,55.67,6,2018,429.5187199131287,0.01076509034986528,Slight or No change
269,IGL,EQ,2018-06-07,262.9,265.0,267.25,262.05,        262.70,262.85,264.83,1613543,427308036.75,15842,918089,56.9,6,2018,428.85280804455226,-0.00019018638265477783,Slight or No change
270,IGL,EQ,2018-06-08,262.85,262.85,281.4,262.7,        276.55,279.0,274.37,5861064,1608127236.9,69635,1918754,32.74,6,2018,426.70909907599565,0.06144188700779907,Slight or No change
271,IGL,EQ,2018-06-11,279.0,282.65,288.4,275.0,        275.50,276.75,282.72,5808692,1642254680.0,75450,1742686,30.0,6,2018,424.61275950713923,-0.008064516129032251,Slight or No change
272,IGL,EQ,2018-06-12,276.75,277.85,279.3,271.15,        273.00,273.4,273.87,1955602,535577922.35,31881,700253,35.81,6,2018,423.9044220740404,-0.01210478771454393,Slight or No change
273,IGL,EQ,2018-06-13,273.4,274.45,274.75,267.35,        268.00,267.8,270.13,1714842,463225374.7,25048,776710,45.29,6,2018,423.26582001392666,-0.02048280907095823,Slight or No change
274,IGL,EQ,2018-06-14,267.8,267.75,271.9,263.85,        266.85,267.0,267.64,1925327,515297172.85,21664,719300,37.36,6,2018,422.5513741096515,-0.0029873039581778116,Slight or No change
275,IGL,EQ,2018-06-15,267.0,266.9,267.25,261.65,        263.45,263.2,264.01,1159986,306251681.8,25210,449425,38.74,6,2018,422.1136355893428,-0.014232209737827795,Slight or No change
276,IGL,EQ,2018-06-18,263.2,263.2,264.9,258.7,        258.90,259.3,260.84,1443446,376501717.2,44212,746909,51.74,6,2018,421.55899006240753,-0.014817629179331271,Slight or No change
277,IGL,EQ,2018-06-19,259.3,258.0,258.85,251.15,        252.85,251.95,253.57,2583012,654975621.85,33622,1699929,65.81,6,2018,420.53130502208904,-0.028345545699961505,Slight or No change
278,IGL,EQ,2018-06-20,251.95,252.85,254.9,249.75,        254.15,253.25,252.34,2260437,570388357.9,39444,1126741,49.85,6,2018,419.6489815878049,0.005159753919428578,Slight or No change
279,IGL,EQ,2018-06-21,253.25,254.0,257.9,253.15,        254.50,255.05,255.93,1220170,312275461.1,24110,484364,39.7,6,2018,419.1816762448614,0.0071076011846002984,Slight or No change
280,IGL,EQ,2018-06-22,255.05,255.5,257.0,253.3,        256.60,255.8,255.2,1416639,361520814.4,23121,877045,61.91,6,2018,418.64490821973664,0.0029405998823759383,Slight or No change
281,IGL,EQ,2018-06-25,255.8,256.9,257.8,255.15,        257.00,257.05,256.76,819524,210419672.05,12649,496110,60.54,6,2018,418.3383670448468,0.004886630179828044,Slight or No change
282,IGL,EQ,2018-06-26,257.05,257.8,263.0,255.85,        262.30,261.9,259.12,1470493,381038681.15,25480,740240,50.34,6,2018,417.8076904077781,0.01886792452830166,Slight or No change
283,IGL,EQ,2018-06-27,261.9,261.6,264.65,251.05,        252.00,253.6,258.46,1520423,392973905.5,36677,755621,49.7,6,2018,417.23375757905126,-0.03169148529973265,Slight or No change
284,IGL,EQ,2018-06-28,253.6,251.8,251.8,240.95,        241.80,242.3,245.82,2229909,548152928.45,64254,1140221,51.13,6,2018,416.341596358447,-0.04455835962145105,Slight or No change
285,IGL,EQ,2018-06-29,242.3,242.5,255.9,242.5,        253.05,254.3,249.95,2670544,667510271.85,47337,1098272,41.13,6,2018,415.3578926091069,0.04952538175815113,Slight or No change
286,IGL,EQ,2018-07-02,254.3,254.25,258.0,250.35,        254.00,255.85,253.78,1760435,446769133.25,28017,760568,43.2,7,2018,414.7221142438277,0.006095163193079012,Slight or No change
287,IGL,EQ,2018-07-03,255.85,255.95,262.0,253.15,        260.65,261.0,257.91,1872353,482898108.4,37870,761040,40.65,7,2018,414.07319530023096,0.020128981825288328,Slight or No change
288,IGL,EQ,2018-07-04,261.0,258.7,260.8,254.6,        255.50,257.05,257.86,1319652,340280062.5,15058,319110,24.18,7,2018,413.60739541151224,-0.015134099616858188,Slight or No change
289,IGL,EQ,2018-07-05,257.05,257.0,258.35,253.6,        254.45,254.8,255.3,1352378,345255816.1,15194,473250,34.99,7,2018,413.12608338316403,-0.008753160863645193,Slight or No change
290,IGL,EQ,2018-07-06,254.8,255.0,258.9,252.25,        256.35,256.3,256.5,1833829,470375217.15,21706,622632,33.95,7,2018,412.48420339172145,0.005886970172684469,Slight or No change
291,IGL,EQ,2018-07-09,256.3,257.55,268.5,256.5,        263.85,265.9,263.83,3375495,890543311.6,34827,1552450,45.99,7,2018,411.3881247364068,0.03745610612563399,Slight or No change
292,IGL,EQ,2018-07-10,265.9,266.8,269.85,260.95,        262.80,262.85,265.12,3520193,933280892.2,33363,1561629,44.36,7,2018,410.2387861235841,-0.011470477623166442,Slight or No change
293,IGL,EQ,2018-07-11,262.85,262.0,264.55,260.0,        260.90,261.1,261.81,1404747,367770626.0,31972,529836,37.72,7,2018,409.7797008334316,-0.0066577896138482195,Slight or No change
294,IGL,EQ,2018-07-12,261.1,265.0,265.95,260.9,        261.90,262.3,263.53,1468664,387043097.05,28861,516178,35.15,7,2018,409.30658889159696,0.0045959402527766535,Slight or No change
295,IGL,EQ,2018-07-13,262.3,263.9,263.9,252.0,        253.45,252.9,258.45,1950007,503969644.05,43346,1022605,52.44,7,2018,408.64322086543206,-0.03583682805947386,Slight or No change
296,IGL,EQ,2018-07-16,252.9,253.9,264.5,252.35,        263.70,263.55,261.09,5320621,1389135784.9,44190,3063037,57.57,7,2018,406.9833443926754,0.04211150652431783,Slight or No change
297,IGL,EQ,2018-07-17,263.55,264.0,268.0,262.15,        265.75,265.1,265.09,2902381,769394056.7,30904,1149722,39.61,7,2018,406.10340986137237,0.0058812369569343215,Slight or No change
298,IGL,EQ,2018-07-18,265.1,266.2,269.8,262.25,        266.70,266.8,266.02,1721933,458069543.4,26716,584774,33.96,7,2018,405.5927314557349,0.00641267446246685,Slight or No change
299,IGL,EQ,2018-07-19,266.8,264.35,276.4,264.35,        273.55,274.55,272.7,2214551,603909496.55,34115,763581,34.48,7,2018,404.9778019117407,0.029047976011993937,Slight or No change
300,IGL,EQ,2018-07-20,274.55,275.15,280.7,274.6,        276.35,278.65,278.02,2086321,580044063.65,32312,793124,38.02,7,2018,404.42178106306994,0.014933527590602624,Slight or No change
301,IGL,EQ,2018-07-23,278.65,279.95,284.8,274.25,        280.60,281.25,280.54,1957201,549071776.85,25729,306095,15.64,7,2018,403.91529425153993,0.009330701596985458,Slight or No change
302,IGL,EQ,2018-07-24,281.25,281.45,285.9,279.3,        283.50,282.4,282.45,962291,271797503.55,16157,296589,30.82,7,2018,403.6701161328293,0.004088888888888809,Slight or No change
303,IGL,EQ,2018-07-25,282.4,282.0,296.5,280.3,        295.65,294.95,292.7,3996745,1169829719.55,47188,1744397,43.65,7,2018,402.7665989634429,0.04444050991501425,Slight or No change
304,IGL,EQ,2018-07-26,294.95,296.0,298.7,294.1,        295.00,295.05,295.85,3339021,987842279.75,37152,1656796,49.62,7,2018,402.0238928263653,0.0003390405153416154,Slight or No change
305,IGL,EQ,2018-07-27,295.05,295.05,301.85,293.6,        295.15,295.3,296.36,1913881,567204155.05,23017,846890,44.25,7,2018,401.603767544061,0.000847314014573719,Slight or No change
306,IGL,EQ,2018-07-30,295.3,296.0,300.0,293.0,        299.70,297.9,296.46,1766143,523589779.6,13562,1203514,68.14,7,2018,401.2284076831949,0.008804605485946304,Slight or No change
307,IGL,EQ,2018-07-31,297.9,302.25,316.0,297.3,        304.05,303.95,306.35,10851682,3324461052.15,86173,4735015,43.63,7,2018,399.1120537701641,0.020308828465928297,Slight or No change
308,IGL,EQ,2018-08-01,303.95,306.2,317.2,305.5,        313.25,313.55,312.6,6282499,1963895537.9,68086,2252123,35.85,8,2018,398.04778205217616,0.03158414212863958,Slight or No change
309,IGL,EQ,2018-08-02,313.55,312.8,320.75,310.4,        318.00,316.0,316.91,4491987,1423561676.25,70232,2001682,44.56,8,2018,397.324514696739,0.007813745814064799,Slight or No change
310,IGL,EQ,2018-08-03,316.0,318.2,320.0,309.0,        309.90,310.3,313.34,1876492,587971055.75,27947,935340,49.85,8,2018,397.00522455325495,-0.01803797468354429,Slight or No change
311,IGL,EQ,2018-08-06,310.3,310.0,311.0,303.85,        305.30,304.6,306.25,1420003,434878679.0,19994,510036,35.92,8,2018,396.7493784205212,-0.01836932001289071,Slight or No change
312,IGL,EQ,2018-08-07,304.6,307.9,307.9,295.55,        298.30,298.3,299.44,1541952,461726982.65,19552,634481,41.15,8,2018,396.45427574598534,-0.020682862770847077,Slight or No change
313,IGL,EQ,2018-08-08,298.3,298.4,300.45,286.45,        292.10,291.4,291.72,2974518,867715550.3,52173,1681045,56.51,8,2018,395.8503053833845,-0.023131076097888115,Slight or No change
314,IGL,EQ,2018-08-09,291.4,293.85,304.45,292.1,        304.25,303.3,298.17,1840219,548689125.35,24972,562013,30.54,8,2018,395.5222926385162,0.04083733699382308,Slight or No change
315,IGL,EQ,2018-08-10,303.3,305.75,311.85,289.35,        299.30,299.6,302.19,5879296,1776654169.3,63480,1062196,18.07,8,2018,394.44830752057084,-0.012199142762940984,Slight or No change
316,IGL,EQ,2018-08-13,299.6,295.9,295.9,288.2,        290.00,290.15,291.13,2142662,623784082.6,43057,892236,41.64,8,2018,394.02445398634705,-0.031542056074766456,Slight or No change
317,IGL,EQ,2018-08-14,290.15,289.3,293.45,280.7,        284.95,285.05,285.56,2005232,572621235.75,34494,766402,38.22,8,2018,393.61157228906416,-0.01757711528519723,Slight or No change
318,IGL,EQ,2018-08-16,285.05,282.9,286.9,275.4,        277.50,276.95,280.45,2659558,745862136.75,45043,926934,34.85,8,2018,393.0282659705669,-0.02841606735660418,Slight or No change
319,IGL,EQ,2018-08-17,276.95,277.7,280.2,273.5,        275.60,276.0,276.44,1988022,549559590.75,34522,763610,38.41,8,2018,392.5925021215871,-0.003430222061743926,Slight or No change
320,IGL,EQ,2018-08-20,276.0,277.0,286.1,275.9,        285.90,283.95,281.98,3010491,848909713.4,42005,1017170,33.79,8,2018,391.9833379247479,0.028804347826086873,Slight or No change
321,IGL,EQ,2018-08-21,283.95,288.4,288.4,283.05,        284.55,285.3,285.48,1446068,412824672.15,16133,467631,32.34,8,2018,391.69677864789384,0.004754358161648264,Slight or No change
322,IGL,EQ,2018-08-23,285.3,284.5,285.3,275.05,        279.95,278.9,278.44,2690473,749142567.95,39944,1571697,58.42,8,2018,391.13587341726014,-0.022432527164388483,Slight or No change
323,IGL,EQ,2018-08-24,278.9,279.5,281.9,276.05,        278.00,278.9,278.71,935255,260665619.35,19244,264542,28.29,8,2018,390.9421974152615,0.0,Slight or No change
324,IGL,EQ,2018-08-27,278.9,281.3,289.5,278.5,        285.50,285.65,286.1,2494713,713738225.25,43260,845636,33.9,8,2018,390.4597650677656,0.02420222301900332,Slight or No change
325,IGL,EQ,2018-08-28,285.65,287.0,287.05,280.35,        282.35,282.0,282.37,981530,277153135.6,13219,465384,47.41,8,2018,390.2645965874439,-0.012777875021879881,Slight or No change
326,IGL,EQ,2018-08-29,282.0,283.95,290.8,282.3,        288.50,288.1,288.46,1427320,411722873.55,20029,545628,38.23,8,2018,389.99795721904684,0.02163120567375887,Slight or No change
327,IGL,EQ,2018-08-30,288.1,290.6,294.2,286.65,        290.50,290.5,290.94,2974475,865397246.85,36046,1244089,41.83,8,2018,389.4597230184685,0.008330440819160012,Slight or No change
328,IGL,EQ,2018-08-31,290.5,290.45,293.1,285.5,        291.30,290.4,289.2,973496,281531996.5,13733,328451,33.74,8,2018,389.2846537683664,-0.000344234079173944,Slight or No change
329,IGL,EQ,2018-09-03,290.4,297.9,297.9,288.85,        290.80,290.3,292.55,2021457,591373139.55,26544,467854,23.14,9,2018,388.92272749797905,-0.0003443526170797684,Slight or No change
330,IGL,EQ,2018-09-04,290.3,290.55,291.6,280.35,        282.05,282.5,284.97,908406,258864420.2,13617,293319,32.29,9,2018,388.7481496638809,-0.026868756458835685,Slight or No change
331,IGL,EQ,2018-09-05,282.5,280.0,281.4,265.8,        272.20,272.4,270.11,3651333,986260093.55,63824,1064106,29.14,9,2018,387.9860154529891,-0.035752212389380644,Slight or No change
332,IGL,EQ,2018-09-06,272.4,275.0,278.3,271.1,        274.70,273.95,274.74,1025788,281826769.0,19957,340177,33.16,9,2018,387.7765455152131,0.00569016152716606,Slight or No change
333,IGL,EQ,2018-09-07,273.95,274.0,277.95,271.6,        276.80,276.05,275.22,1696018,466784594.95,29639,768218,45.3,9,2018,387.43825337588515,0.007665632414674217,Slight or No change
334,IGL,EQ,2018-09-10,276.05,274.7,280.25,270.0,        272.00,270.9,275.05,1277840,351472926.6,38445,476529,37.29,9,2018,387.1730002954746,-0.018656040572360255,Slight or No change
335,IGL,EQ,2018-09-11,270.9,270.0,271.5,263.6,        263.95,264.85,267.29,1732138,462980713.05,37084,779662,45.01,9,2018,386.79675749420903,-0.022332964193429117,Slight or No change
336,IGL,EQ,2018-09-12,264.85,265.1,271.0,262.0,        269.60,269.7,266.23,1375323,366154641.95,20179,343157,24.95,9,2018,386.5114797993061,0.018312252218236624,Slight or No change
337,IGL,EQ,2018-09-14,269.7,270.5,274.2,267.0,        271.00,272.1,270.59,1344864,363900284.65,19479,519821,38.65,9,2018,386.239565013974,0.00889877641824266,Slight or No change
338,IGL,EQ,2018-09-17,272.1,271.95,277.5,266.25,        271.85,270.85,271.57,1877776,509950801.5,26434,399450,21.27,9,2018,385.8579228098306,-0.004593899301727267,Slight or No change
339,IGL,EQ,2018-09-18,270.85,274.0,274.8,259.3,        261.25,261.05,264.5,2048432,541809218.8,37541,881546,43.04,9,2018,385.40923356076496,-0.03618238877607538,Slight or No change
340,IGL,EQ,2018-09-19,261.05,261.1,264.4,254.65,        256.20,256.35,257.57,2001901,515639311.05,30452,1000307,49.97,9,2018,384.9573875321255,-0.018004213752154663,Slight or No change
341,IGL,EQ,2018-09-21,256.35,258.25,259.3,230.75,        250.70,250.1,249.3,3442246,858156340.1,51597,1299744,37.76,9,2018,384.1503963343914,-0.024380729471425888,Slight or No change
342,IGL,EQ,2018-09-24,250.1,254.0,259.4,248.8,        257.00,257.3,255.93,2844199,727908325.55,28673,1414736,49.74,9,2018,383.52628519784605,0.028788484606157683,Slight or No change
343,IGL,EQ,2018-09-25,257.3,257.4,266.1,255.6,        265.40,264.75,260.56,2251969,586777027.75,25304,760825,33.78,9,2018,383.065377749186,0.02895452778857366,Slight or No change
344,IGL,EQ,2018-09-26,264.75,269.4,274.9,261.7,        267.20,267.75,267.89,3403589,911777360.25,41050,1434582,42.15,9,2018,382.3930109262232,0.011331444759206777,Slight or No change
345,IGL,EQ,2018-09-27,267.75,269.8,269.8,254.15,        258.50,257.15,259.86,2881944,748913219.1,42709,1308615,45.41,9,2018,381.77771772284734,-0.03958916900093379,Slight or No change
346,IGL,EQ,2018-09-28,257.15,264.05,264.05,237.95,        243.15,242.95,245.87,4066762,999900240.85,57567,2075128,51.03,9,2018,380.82191635141163,-0.05522068831421345,Slight or No change
347,IGL,EQ,2018-10-01,242.95,245.5,250.0,240.9,        247.95,247.6,245.93,2157358,530551649.3,34529,691089,32.03,10,2018,380.33712225136037,0.019139740687384332,Slight or No change
348,IGL,EQ,2018-10-03,247.6,247.0,251.5,239.6,        241.15,241.2,245.11,1898472,465336470.5,38644,836743,44.07,10,2018,379.89298406135043,-0.02584814216478193,Slight or No change
349,IGL,EQ,2018-10-04,241.2,241.5,243.0,232.6,        234.00,235.35,236.08,4031268,951705358.85,54828,2124263,52.69,10,2018,378.9198429906435,-0.02425373134328357,Slight or No change
350,IGL,EQ,2018-10-05,235.35,231.0,231.0,217.4,        226.00,221.7,225.47,3049724,687626894.9,46006,1135104,37.22,10,2018,378.12313597710573,-0.05799872530274064,Slight or No change
351,IGL,EQ,2018-10-08,221.7,222.0,227.8,215.2,        219.65,220.95,221.27,1780399,393957699.1,22662,474453,26.65,10,2018,377.6595358880425,-0.003382949932341006,Slight or No change
352,IGL,EQ,2018-10-09,220.95,220.35,226.85,220.35,        224.45,224.1,223.39,1609275,359488063.35,37850,521184,32.39,10,2018,377.25121784635644,0.014256619144602967,Slight or No change
353,IGL,EQ,2018-10-10,224.1,226.0,238.7,225.25,        235.65,235.6,233.05,1574735,366985066.45,38253,619059,39.31,10,2018,376.88360493002847,0.05131637661758148,Slight or No change
354,IGL,EQ,2018-10-11,235.6,228.0,238.4,225.0,        230.00,229.75,231.31,2236500,517335950.6,36469,844975,37.78,10,2018,376.343291245168,-0.024830220713072948,Slight or No change
355,IGL,EQ,2018-10-12,229.75,231.45,246.55,231.4,        242.50,241.7,241.43,2856380,689622622.45,55546,650570,22.78,10,2018,375.71475001216993,0.05201305767138198,Slight or No change
356,IGL,EQ,2018-10-15,241.7,246.0,246.6,238.1,        240.95,241.15,242.02,1593522,385661014.1,25065,476951,29.93,10,2018,375.36521323312843,-0.002275548200248223,Slight or No change
357,IGL,EQ,2018-10-16,241.15,243.7,249.1,242.3,        247.10,247.1,245.83,890192,218834632.4,11983,291664,32.76,10,2018,375.1793616141593,0.02467343976777925,Slight or No change
358,IGL,EQ,2018-10-17,247.1,250.2,251.4,241.05,        242.30,242.25,246.61,809399,199608241.05,13075,309566,38.25,10,2018,375.0044633219003,-0.019627681100768846,Slight or No change
359,IGL,EQ,2018-10-19,242.25,241.0,251.0,240.0,        247.40,247.6,247.02,1354003,334461394.8,20375,429332,31.71,10,2018,374.72466093141117,0.02208462332301342,Slight or No change
360,IGL,EQ,2018-10-22,247.6,248.8,250.45,238.2,        242.45,242.5,243.65,1286254,313401422.6,19693,335726,26.1,10,2018,374.4493767649276,-0.020597738287560508,Slight or No change
361,IGL,EQ,2018-10-23,242.5,242.35,242.35,232.15,        241.00,238.5,236.34,1789882,423013757.35,36255,502373,28.07,10,2018,374.05665292095074,-0.016494845360824795,Slight or No change
362,IGL,EQ,2018-10-24,238.5,241.0,252.0,240.1,        252.00,249.85,245.69,2215290,544280336.45,23648,732946,33.09,10,2018,373.6141551198055,0.04758909853249471,Slight or No change
363,IGL,EQ,2018-10-25,249.85,247.4,256.2,246.65,        254.10,254.1,252.78,2426348,613333405.3,32527,950697,39.18,10,2018,373.14962189503495,0.0170102061236741,Slight or No change
364,IGL,EQ,2018-10-26,254.1,254.45,256.7,248.05,        250.30,250.45,251.9,1597360,402382943.45,25714,530722,33.22,10,2018,372.8364516484254,-0.01436442345533262,Slight or No change
365,IGL,EQ,2018-10-29,250.45,250.45,254.5,249.0,        252.00,250.8,251.7,881687,221924426.4,9384,70425,7.99,10,2018,372.6647687364122,0.0013974845278499348,Slight or No change
366,IGL,EQ,2018-10-30,250.8,250.8,256.9,250.25,        253.00,252.9,253.09,1119409,283314835.9,14457,177764,15.88,10,2018,372.4512352827921,0.00837320574162681,Slight or No change
367,IGL,EQ,2018-10-31,252.9,254.0,268.8,253.2,        266.00,267.3,261.44,2560873,669507605.6,49730,987728,38.57,10,2018,372.0240830729076,0.05693950177935947,Slight or No change
368,IGL,EQ,2018-11-01,267.3,268.9,293.4,263.0,        280.60,279.25,281.9,7082081,1996417711.5,62254,2346719,33.14,11,2018,370.9934215574879,0.044706322484100225,Slight or No change
369,IGL,EQ,2018-11-02,279.25,293.95,293.95,279.15,        282.20,281.85,284.74,7288744,2075395595.4,65115,1431104,19.63,11,2018,369.9857171933465,0.009310653536257929,Slight or No change
370,IGL,EQ,2018-11-05,281.85,282.2,286.5,278.0,        284.25,284.0,282.78,3586009,1014043813.45,42388,563124,15.7,11,2018,369.51014096247184,0.007628171012949991,Slight or No change
371,IGL,EQ,2018-11-06,284.0,287.0,287.7,271.3,        272.60,272.6,277.87,2254832,626555111.35,26017,564862,25.05,11,2018,369.17428108834156,-0.04014084507042248,Slight or No change
